ROI,Subject,Effect, LocalizerSize,EffectSize
4,752_FED_20190404d_3T2_PL2017,S, 133,1.080420
4,752_FED_20190404d_3T2_PL2017,N, 133,1.050692
4,754_FED_20190405b_3T2_PL2017,S, 133,0.452351
4,754_FED_20190405b_3T2_PL2017,N, 133,0.631218
4,755_FED_20190411a_3T2_PL2017,S, 133,3.478334
4,755_FED_20190411a_3T2_PL2017,N, 133,4.720515
4,756_FED_20190411b_3T2_PL2017,S, 133,0.026944
4,756_FED_20190411b_3T2_PL2017,N, 133,0.064306
4,757_FED_20190411c_3T2_PL2017,S, 133,1.107951
4,757_FED_20190411c_3T2_PL2017,N, 133,0.866223
4,773_FED_20190605c_3T2_PL2017,S, 133,-0.642202
4,773_FED_20190605c_3T2_PL2017,N, 133,-0.052095
4,774_FED_20190605b_3T2_PL2017,S, 133,-1.099095
4,774_FED_20190605b_3T2_PL2017,N, 133,-0.918367
4,775_FED_20190611a_3T2_PL2017,S, 133,-0.210555
4,775_FED_20190611a_3T2_PL2017,N, 133,-0.573013
4,776_FED_20190611b_3T2_PL2017,S, 133,-0.857137
4,776_FED_20190611b_3T2_PL2017,N, 133,-1.010103
4,777_FED_20190611c_3T2_PL2017,S, 133,1.875542
4,777_FED_20190611c_3T2_PL2017,N, 133,3.185001
4,778_FED_20190614b_3T2_PL2017,S, 133,1.057734
4,778_FED_20190614b_3T2_PL2017,N, 133,1.485312
5,730_FED_20190306a_3T2_PL2017,S, 550,0.559532
5,730_FED_20190306a_3T2_PL2017,N, 550,1.213373
5,741_FED_20190320a_3T2_PL2017,S, 550,2.323562
5,741_FED_20190320a_3T2_PL2017,N, 550,3.192570
5,746_FED_20190328a_3T2_PL2017,S, 550,-0.544084
5,746_FED_20190328a_3T2_PL2017,N, 550,-0.207888
5,747_FED_20190328b_3T2_PL2017,S, 550,0.062649
5,747_FED_20190328b_3T2_PL2017,N, 550,-0.035371
5,748_FED_20190328c_3T2_PL2017,S, 550,0.044359
5,748_FED_20190328c_3T2_PL2017,N, 550,0.171134
5,749_FED_20190404a_3T2_PL2017,S, 550,1.151399
5,749_FED_20190404a_3T2_PL2017,N, 550,2.542612
5,750_FED_20190404b_3T2_PL2017,S, 550,1.194248
5,750_FED_20190404b_3T2_PL2017,N, 550,1.702364
5,751_FED_20190404c_3T2_PL2017,S, 550,0.668648
5,751_FED_20190404c_3T2_PL2017,N, 550,1.955895
5,752_FED_20190404d_3T2_PL2017,S, 550,2.283566
5,752_FED_20190404d_3T2_PL2017,N, 550,2.604830
5,754_FED_20190405b_3T2_PL2017,S, 550,0.679520
5,754_FED_20190405b_3T2_PL2017,N, 550,0.633373
5,755_FED_20190411a_3T2_PL2017,S, 550,2.256565
5,755_FED_20190411a_3T2_PL2017,N, 550,2.624494
5,756_FED_20190411b_3T2_PL2017,S, 550,1.109396
5,756_FED_20190411b_3T2_PL2017,N, 550,1.100018
