ROI,Subject,Effect, LocalizerSize,EffectSize
4,733_FED_20190307b_3T2_PL2017,E, 8,-0.454801
4,734_FED_20190313a_3T2_PL2017,H, 8,-1.080617
4,734_FED_20190313a_3T2_PL2017,E, 8,-0.487587
4,735_FED_20190314a_3T2_PL2017,H, 8,0.629756
4,735_FED_20190314a_3T2_PL2017,E, 8,0.193445
4,736_FED_20190314b_3T2_PL2017,H, 8,-0.346132
4,736_FED_20190314b_3T2_PL2017,E, 8,-0.484200
4,737_FED_20190314c_3T2_PL2017,H, 8,0.066134
4,737_FED_20190314c_3T2_PL2017,E, 8,-0.171227
4,738_FED_20190319a_3T2_PL2017,H, 8,0.199741
4,738_FED_20190319a_3T2_PL2017,E, 8,-0.059508
4,739_FED_20190319b_3T2_PL2017,H, 8,-0.191308
4,739_FED_20190319b_3T2_PL2017,E, 8,-0.347403
4,740_FED_20190319c_3T2_PL2017,H, 8,-0.184488
4,740_FED_20190319c_3T2_PL2017,E, 8,0.099287
4,743_FED_20190320c_3T2_PL2017,H, 8,-0.349866
4,743_FED_20190320c_3T2_PL2017,E, 8,0.075873
4,744_FED_20190320d_3T2_PL2017,H, 8,-0.230006
4,744_FED_20190320d_3T2_PL2017,E, 8,-0.286071
4,745_FED_20190321a_3T2_PL2017,H, 8,0.589949
4,745_FED_20190321a_3T2_PL2017,E, 8,0.514664
4,759_FED_20190415a_3T2_PL2017,H, 8,-0.873742
4,759_FED_20190415a_3T2_PL2017,E, 8,-0.701548
4,760_FED_20190415b_3T2_PL2017,H, 8,0.634659
4,760_FED_20190415b_3T2_PL2017,E, 8,0.470479
4,761_FED_20190416a_3T2_PL2017,H, 8,0.513142
4,761_FED_20190416a_3T2_PL2017,E, 8,0.264296
4,762_FED_20190416b_3T2_PL2017,H, 8,-0.408146
4,762_FED_20190416b_3T2_PL2017,E, 8,-0.389336
4,763_FED_20190416c_3T2_PL2017,H, 8,-0.868585
4,763_FED_20190416c_3T2_PL2017,E, 8,-0.731695
4,764_FED_20190416d_3T2_PL2017,H, 8,0.559164
4,764_FED_20190416d_3T2_PL2017,E, 8,0.051323
4,766_FED_20190418a_3T2_PL2017,H, 8,2.029007
4,766_FED_20190418a_3T2_PL2017,E, 8,1.338951
5,725_FED_20190215a_3T2_PL2017,H, 7,1.080677
5,725_FED_20190215a_3T2_PL2017,E, 7,0.314224
5,726_FED_20190226a_3T2_PL2017,H, 7,0.471483
5,726_FED_20190226a_3T2_PL2017,E, 7,0.391128
