ROI,Subject,Effect, LocalizerSize,EffectSize
4,750_FED_20190404b_3T2_PL2017,E, 133,4.014659
4,751_FED_20190404c_3T2_PL2017,H, 133,4.539542
4,751_FED_20190404c_3T2_PL2017,E, 133,4.015316
4,752_FED_20190404d_3T2_PL2017,H, 133,5.846687
4,752_FED_20190404d_3T2_PL2017,E, 133,4.223736
4,754_FED_20190405b_3T2_PL2017,H, 133,4.215818
4,754_FED_20190405b_3T2_PL2017,E, 133,2.987017
4,755_FED_20190411a_3T2_PL2017,H, 133,4.977842
4,755_FED_20190411a_3T2_PL2017,E, 133,3.771166
4,756_FED_20190411b_3T2_PL2017,H, 133,0.778967
4,756_FED_20190411b_3T2_PL2017,E, 133,0.644027
4,757_FED_20190411c_3T2_PL2017,H, 133,4.104920
4,757_FED_20190411c_3T2_PL2017,E, 133,3.647688
4,773_FED_20190605c_3T2_PL2017,H, 133,4.507530
4,773_FED_20190605c_3T2_PL2017,E, 133,3.071469
4,774_FED_20190605b_3T2_PL2017,H, 133,6.025931
4,774_FED_20190605b_3T2_PL2017,E, 133,4.307549
4,775_FED_20190611a_3T2_PL2017,H, 133,5.744839
4,775_FED_20190611a_3T2_PL2017,E, 133,5.043193
4,776_FED_20190611b_3T2_PL2017,H, 133,4.317207
4,776_FED_20190611b_3T2_PL2017,E, 133,2.773776
4,777_FED_20190611c_3T2_PL2017,H, 133,2.932483
4,777_FED_20190611c_3T2_PL2017,E, 133,1.841629
4,778_FED_20190614b_3T2_PL2017,H, 133,7.232499
4,778_FED_20190614b_3T2_PL2017,E, 133,6.068651
5,730_FED_20190306a_3T2_PL2017,H, 550,4.877053
5,730_FED_20190306a_3T2_PL2017,E, 550,3.537749
5,741_FED_20190320a_3T2_PL2017,H, 550,5.851841
5,741_FED_20190320a_3T2_PL2017,E, 550,5.244304
5,746_FED_20190328a_3T2_PL2017,H, 550,5.530518
5,746_FED_20190328a_3T2_PL2017,E, 550,4.128714
5,747_FED_20190328b_3T2_PL2017,H, 550,2.728428
5,747_FED_20190328b_3T2_PL2017,E, 550,2.160230
5,748_FED_20190328c_3T2_PL2017,H, 550,8.247068
5,748_FED_20190328c_3T2_PL2017,E, 550,6.439559
5,749_FED_20190404a_3T2_PL2017,H, 550,8.633330
5,749_FED_20190404a_3T2_PL2017,E, 550,6.872515
5,750_FED_20190404b_3T2_PL2017,H, 550,6.018452
5,750_FED_20190404b_3T2_PL2017,E, 550,3.900487
5,751_FED_20190404c_3T2_PL2017,H, 550,10.081010
5,751_FED_20190404c_3T2_PL2017,E, 550,8.846002
5,752_FED_20190404d_3T2_PL2017,H, 550,11.896004
5,752_FED_20190404d_3T2_PL2017,E, 550,8.500135
5,754_FED_20190405b_3T2_PL2017,H, 550,5.576681
5,754_FED_20190405b_3T2_PL2017,E, 550,4.069829
5,755_FED_20190411a_3T2_PL2017,H, 550,5.131442
5,755_FED_20190411a_3T2_PL2017,E, 550,3.651618
5,756_FED_20190411b_3T2_PL2017,H, 550,2.345414
5,756_FED_20190411b_3T2_PL2017,E, 550,2.128437
5,757_FED_20190411c_3T2_PL2017,H, 550,4.574300
5,757_FED_20190411c_3T2_PL2017,E, 550,4.003971
5,773_FED_20190605c_3T2_PL2017,H, 550,5.137716
5,773_FED_20190605c_3T2_PL2017,E, 550,3.435993
5,774_FED_20190605b_3T2_PL2017,H, 550,8.997933
5,774_FED_20190605b_3T2_PL2017,E, 550,6.665369
5,775_FED_20190611a_3T2_PL2017,H, 550,5.024905
5,775_FED_20190611a_3T2_PL2017,E, 550,3.997907
5,776_FED_20190611b_3T2_PL2017,H, 550,6.726369
5,776_FED_20190611b_3T2_PL2017,E, 550,4.563583
5,777_FED_20190611c_3T2_PL2017,H, 550,2.665546
5,777_FED_20190611c_3T2_PL2017,E, 550,1.923318
5,778_FED_20190614b_3T2_PL2017,H, 550,9.507612
5,778_FED_20190614b_3T2_PL2017,E, 550,7.295639
6,730_FED_20190306a_3T2_PL2017,H, 190,3.472276
6,730_FED_20190306a_3T2_PL2017,E, 190,2.985801
6,741_FED_20190320a_3T2_PL2017,H, 190,4.646707
6,741_FED_20190320a_3T2_PL2017,E, 190,4.260461
6,746_FED_20190328a_3T2_PL2017,H, 190,1.404091
6,746_FED_20190328a_3T2_PL2017,E, 190,0.954106
6,747_FED_20190328b_3T2_PL2017,H, 190,1.557381
6,747_FED_20190328b_3T2_PL2017,E, 190,1.096506
6,748_FED_20190328c_3T2_PL2017,H, 190,2.419730
6,748_FED_20190328c_3T2_PL2017,E, 190,1.846266
6,749_FED_20190404a_3T2_PL2017,H, 190,4.620747
6,749_FED_20190404a_3T2_PL2017,E, 190,4.088887
6,750_FED_20190404b_3T2_PL2017,H, 190,3.712414
6,750_FED_20190404b_3T2_PL2017,E, 190,2.464528
6,751_FED_20190404c_3T2_PL2017,H, 190,3.116223
6,751_FED_20190404c_3T2_PL2017,E, 190,2.768823
6,752_FED_20190404d_3T2_PL2017,H, 190,6.124078
6,752_FED_20190404d_3T2_PL2017,E, 190,4.947929
6,754_FED_20190405b_3T2_PL2017,H, 190,3.038144
6,754_FED_20190405b_3T2_PL2017,E, 190,2.231551
6,755_FED_20190411a_3T2_PL2017,H, 190,1.479350
6,755_FED_20190411a_3T2_PL2017,E, 190,1.226438
6,756_FED_20190411b_3T2_PL2017,H, 190,2.093487
6,756_FED_20190411b_3T2_PL2017,E, 190,1.730334
6,757_FED_20190411c_3T2_PL2017,H, 190,2.349951
6,757_FED_20190411c_3T2_PL2017,E, 190,2.172775
6,773_FED_20190605c_3T2_PL2017,H, 190,5.125425
6,773_FED_20190605c_3T2_PL2017,E, 190,4.381429
6,774_FED_20190605b_3T2_PL2017,H, 190,6.203075
6,774_FED_20190605b_3T2_PL2017,E, 190,4.871187
6,775_FED_20190611a_3T2_PL2017,H, 190,2.760417
6,775_FED_20190611a_3T2_PL2017,E, 190,2.495825
6,776_FED_20190611b_3T2_PL2017,H, 190,2.252753
6,776_FED_20190611b_3T2_PL2017,E, 190,0.866114
6,777_FED_20190611c_3T2_PL2017,H, 190,1.144772
6,777_FED_20190611c_3T2_PL2017,E, 190,0.649528
6,778_FED_20190614b_3T2_PL2017,H, 190,5.889299
6,778_FED_20190614b_3T2_PL2017,E, 190,4.969101
7,730_FED_20190306a_3T2_PL2017,H, 137,1.318739
7,730_FED_20190306a_3T2_PL2017,E, 137,0.973709
7,741_FED_20190320a_3T2_PL2017,H, 137,0.693815
7,741_FED_20190320a_3T2_PL2017,E, 137,0.599348
7,746_FED_20190328a_3T2_PL2017,H, 137,0.974289
7,746_FED_20190328a_3T2_PL2017,E, 137,0.587094
7,747_FED_20190328b_3T2_PL2017,H, 137,0.717704
7,747_FED_20190328b_3T2_PL2017,E, 137,0.469928
7,748_FED_20190328c_3T2_PL2017,H, 137,1.539809
7,748_FED_20190328c_3T2_PL2017,E, 137,1.027239
7,749_FED_20190404a_3T2_PL2017,H, 137,2.192398
7,749_FED_20190404a_3T2_PL2017,E, 137,1.682568
7,750_FED_20190404b_3T2_PL2017,H, 137,1.702709
7,750_FED_20190404b_3T2_PL2017,E, 137,1.170738
7,751_FED_20190404c_3T2_PL2017,H, 137,1.699282
7,751_FED_20190404c_3T2_PL2017,E, 137,1.453755
7,752_FED_20190404d_3T2_PL2017,H, 137,0.753052
7,752_FED_20190404d_3T2_PL2017,E, 137,0.488527
7,754_FED_20190405b_3T2_PL2017,H, 137,1.058331
7,754_FED_20190405b_3T2_PL2017,E, 137,0.586184
7,755_FED_20190411a_3T2_PL2017,H, 137,0.278034
7,755_FED_20190411a_3T2_PL2017,E, 137,0.262238
7,756_FED_20190411b_3T2_PL2017,H, 137,0.339375
7,756_FED_20190411b_3T2_PL2017,E, 137,0.291852
7,757_FED_20190411c_3T2_PL2017,H, 137,0.737013
7,757_FED_20190411c_3T2_PL2017,E, 137,0.706684
7,773_FED_20190605c_3T2_PL2017,H, 137,0.410184
7,773_FED_20190605c_3T2_PL2017,E, 137,0.334845
7,774_FED_20190605b_3T2_PL2017,H, 137,1.378801
7,774_FED_20190605b_3T2_PL2017,E, 137,0.538448
7,775_FED_20190611a_3T2_PL2017,H, 137,0.968203
7,775_FED_20190611a_3T2_PL2017,E, 137,0.852418
7,776_FED_20190611b_3T2_PL2017,H, 137,0.956431
7,776_FED_20190611b_3T2_PL2017,E, 137,0.430228
7,777_FED_20190611c_3T2_PL2017,H, 137,0.743761
7,777_FED_20190611c_3T2_PL2017,E, 137,0.497319
7,778_FED_20190614b_3T2_PL2017,H, 137,1.891380
7,778_FED_20190614b_3T2_PL2017,E, 137,1.549266
8,730_FED_20190306a_3T2_PL2017,H, 167,3.329261
8,730_FED_20190306a_3T2_PL2017,E, 167,2.710878
8,741_FED_20190320a_3T2_PL2017,H, 167,3.000017
8,741_FED_20190320a_3T2_PL2017,E, 167,2.620103
8,746_FED_20190328a_3T2_PL2017,H, 167,2.425872
8,746_FED_20190328a_3T2_PL2017,E, 167,2.029644
8,747_FED_20190328b_3T2_PL2017,H, 167,2.707673
8,747_FED_20190328b_3T2_PL2017,E, 167,2.007516
8,748_FED_20190328c_3T2_PL2017,H, 167,2.951404
8,748_FED_20190328c_3T2_PL2017,E, 167,2.202683
8,749_FED_20190404a_3T2_PL2017,H, 167,5.428093
8,749_FED_20190404a_3T2_PL2017,E, 167,4.201447
8,750_FED_20190404b_3T2_PL2017,H, 167,3.505354
8,750_FED_20190404b_3T2_PL2017,E, 167,2.128082
