ROI,Subject,Effect, LocalizerSize,EffectSize
2,764_FED_20190416d_3T2_PL2017,jap, 738,1.768831
2,764_FED_20190416d_3T2_PL2017,sent, 738,1.083593
2,766_FED_20190418a_3T2_PL2017,en, 738,0.953679
2,766_FED_20190418a_3T2_PL2017,jap, 738,0.908364
2,766_FED_20190418a_3T2_PL2017,sent, 738,0.357181
3,725_FED_20190215a_3T2_PL2017_Anya,en, 176,0.869507
3,725_FED_20190215a_3T2_PL2017_Anya,jap, 176,0.822489
3,725_FED_20190215a_3T2_PL2017_Anya,sent, 176,0.504811
3,726_FED_20190226a_3T2_PL2017_Anya,en, 176,0.775961
3,726_FED_20190226a_3T2_PL2017_Anya,jap, 176,0.891817
3,726_FED_20190226a_3T2_PL2017_Anya,sent, 176,0.482917
3,727_FED_20190226b_3T2_PL2017_Anya,en, 176,0.601124
3,727_FED_20190226b_3T2_PL2017_Anya,jap, 176,0.695125
3,727_FED_20190226b_3T2_PL2017_Anya,sent, 176,0.318237
3,728_FED_20190226c_3T2_PL2017_Anya,en, 176,0.700896
3,728_FED_20190226c_3T2_PL2017_Anya,jap, 176,0.855869
3,728_FED_20190226c_3T2_PL2017_Anya,sent, 176,0.202260
3,729_FED_20190226d_3T2_PL2017_Anya,en, 176,1.050719
3,729_FED_20190226d_3T2_PL2017_Anya,jap, 176,1.081216
3,729_FED_20190226d_3T2_PL2017_Anya,sent, 176,0.519548
3,731_FED_20190306b_3T2_PL2017,en, 176,0.659266
3,731_FED_20190306b_3T2_PL2017,jap, 176,0.656386
3,731_FED_20190306b_3T2_PL2017,sent, 176,0.066805
3,732_FED_20190307_3T2_PL2017,en, 176,0.870279
3,732_FED_20190307_3T2_PL2017,jap, 176,0.933059
3,732_FED_20190307_3T2_PL2017,sent, 176,0.436660
3,733_FED_20190307b_3T2_PL2017,en, 176,1.081342
3,733_FED_20190307b_3T2_PL2017,jap, 176,1.203691
3,733_FED_20190307b_3T2_PL2017,sent, 176,0.484198
3,734_FED_20190313a_3T2_PL2017,en, 176,0.884937
3,734_FED_20190313a_3T2_PL2017,jap, 176,0.886050
3,734_FED_20190313a_3T2_PL2017,sent, 176,0.311333
3,735_FED_20190314a_3T2_PL2017,en, 176,0.722827
3,735_FED_20190314a_3T2_PL2017,jap, 176,0.695011
3,735_FED_20190314a_3T2_PL2017,sent, 176,0.254133
3,736_FED_20190314b_3T2_PL2017,en, 176,1.519833
3,736_FED_20190314b_3T2_PL2017,jap, 176,1.372804
3,736_FED_20190314b_3T2_PL2017,sent, 176,0.496475
3,737_FED_20190314c_3T2_PL2017,en, 176,1.187882
3,737_FED_20190314c_3T2_PL2017,jap, 176,1.143722
3,737_FED_20190314c_3T2_PL2017,sent, 176,0.497797
3,738_FED_20190319a_3T2_PL2017,en, 176,0.690511
3,738_FED_20190319a_3T2_PL2017,jap, 176,0.660610
