ROI,Subject,Effect, LocalizerSize,EffectSize
4,757_FED_20190411c_3T2_PL2017,S, 74,4.975899
4,757_FED_20190411c_3T2_PL2017,N, 74,1.741454
4,773_FED_20190605c_3T2_PL2017,S, 74,1.106032
4,773_FED_20190605c_3T2_PL2017,N, 74,0.104682
4,774_FED_20190605b_3T2_PL2017,S, 74,1.045156
4,774_FED_20190605b_3T2_PL2017,N, 74,-0.368513
4,775_FED_20190611a_3T2_PL2017,S, 74,1.031705
4,775_FED_20190611a_3T2_PL2017,N, 74,-0.028899
4,776_FED_20190611b_3T2_PL2017,S, 74,3.077818
4,776_FED_20190611b_3T2_PL2017,N, 74,1.195644
4,777_FED_20190611c_3T2_PL2017,S, 74,2.618910
4,777_FED_20190611c_3T2_PL2017,N, 74,2.795798
4,778_FED_20190614b_3T2_PL2017,S, 74,3.256722
4,778_FED_20190614b_3T2_PL2017,N, 74,0.675727
5,730_FED_20190306a_3T2_PL2017,S, 46,3.871459
5,730_FED_20190306a_3T2_PL2017,N, 46,1.781578
5,741_FED_20190320a_3T2_PL2017,S, 46,11.851603
5,741_FED_20190320a_3T2_PL2017,N, 46,9.219081
5,746_FED_20190328a_3T2_PL2017,S, 46,8.845713
5,746_FED_20190328a_3T2_PL2017,N, 46,3.859534
5,747_FED_20190328b_3T2_PL2017,S, 46,3.430238
5,747_FED_20190328b_3T2_PL2017,N, 46,1.679173
5,748_FED_20190328c_3T2_PL2017,S, 46,6.346995
5,748_FED_20190328c_3T2_PL2017,N, 46,2.359713
5,749_FED_20190404a_3T2_PL2017,S, 46,0.962039
5,749_FED_20190404a_3T2_PL2017,N, 46,0.849710
5,750_FED_20190404b_3T2_PL2017,S, 46,1.907104
5,750_FED_20190404b_3T2_PL2017,N, 46,0.698871
5,751_FED_20190404c_3T2_PL2017,S, 46,0.394648
5,751_FED_20190404c_3T2_PL2017,N, 46,-0.783005
5,752_FED_20190404d_3T2_PL2017,S, 46,4.683033
5,752_FED_20190404d_3T2_PL2017,N, 46,2.399653
5,754_FED_20190405b_3T2_PL2017,S, 46,1.683947
5,754_FED_20190405b_3T2_PL2017,N, 46,0.876809
5,755_FED_20190411a_3T2_PL2017,S, 46,5.824347
5,755_FED_20190411a_3T2_PL2017,N, 46,4.099801
5,756_FED_20190411b_3T2_PL2017,S, 46,3.239269
5,756_FED_20190411b_3T2_PL2017,N, 46,0.875766
5,757_FED_20190411c_3T2_PL2017,S, 46,4.203663
5,757_FED_20190411c_3T2_PL2017,N, 46,2.276055
5,773_FED_20190605c_3T2_PL2017,S, 46,0.936892
5,773_FED_20190605c_3T2_PL2017,N, 46,0.740004
5,774_FED_20190605b_3T2_PL2017,S, 46,1.717843
5,774_FED_20190605b_3T2_PL2017,N, 46,0.486638
5,775_FED_20190611a_3T2_PL2017,S, 46,1.467046
5,775_FED_20190611a_3T2_PL2017,N, 46,0.264160
5,776_FED_20190611b_3T2_PL2017,S, 46,1.698190
5,776_FED_20190611b_3T2_PL2017,N, 46,0.385425
5,777_FED_20190611c_3T2_PL2017,S, 46,3.438080
5,777_FED_20190611c_3T2_PL2017,N, 46,2.843595
5,778_FED_20190614b_3T2_PL2017,S, 46,2.576470
5,778_FED_20190614b_3T2_PL2017,N, 46,0.125418
6,730_FED_20190306a_3T2_PL2017,S, 37,1.129534
6,730_FED_20190306a_3T2_PL2017,N, 37,0.740010
6,741_FED_20190320a_3T2_PL2017,S, 37,4.049972
6,741_FED_20190320a_3T2_PL2017,N, 37,1.815949
6,746_FED_20190328a_3T2_PL2017,S, 37,1.415812
6,746_FED_20190328a_3T2_PL2017,N, 37,0.158480
6,747_FED_20190328b_3T2_PL2017,S, 37,1.879949
6,747_FED_20190328b_3T2_PL2017,N, 37,1.122209
6,748_FED_20190328c_3T2_PL2017,S, 37,1.721834
6,748_FED_20190328c_3T2_PL2017,N, 37,0.284911
6,749_FED_20190404a_3T2_PL2017,S, 37,0.655757
6,749_FED_20190404a_3T2_PL2017,N, 37,0.166363
6,750_FED_20190404b_3T2_PL2017,S, 37,4.370805
6,750_FED_20190404b_3T2_PL2017,N, 37,0.585196
6,751_FED_20190404c_3T2_PL2017,S, 37,0.960668
6,751_FED_20190404c_3T2_PL2017,N, 37,0.740152
6,752_FED_20190404d_3T2_PL2017,S, 37,1.537881
